lsoa,analysis_group,alightings,boardings,total_activity,direction_ratio,exact_direction_zero,near_zero_ratio_lt_0_01,eligible_two_direction_clustering,exclusion_reason,is_one_direction_exception,meets_core_min_total_50,eligible_core_clustering,analysis_status
E01001441,weekday,198.30191,174.45864,372.76054999999997,0.8797627819116821,False,False,True,,False,True,True,eligible_core_clustering
E01001442,weekday,47.34438,44.60772,91.9521,0.9421967295801529,False,False,True,,False,True,True,eligible_core_clustering
E01001444,weekday,329.67637,201.61377,531.2901400000001,0.6115505639667167,False,False,True,,False,True,True,eligible_core_clustering
E01001445,weekday,94.40705,92.57643999999999,186.98349,0.9806093930485064,False,False,True,,False,True,True,eligible_core_clustering
E01001446,weekday,113.16016,69.47581,182.63597,0.6139599837964174,False,False,True,,False,True,True,eligible_core_clustering
E01001447,weekday,220.88306,203.49756,424.38062,0.9212909310474058,False,False,True,,False,True,True,eligible_core_clustering
E01001449,weekday,93.6523,24.31559,117.96789,0.25963686956967424,False,False,True,,False,True,True,eligible_core_clustering
E01001450,weekday,619.17178,892.1117,1511.28348,0.694051854717296,False,False,True,,False,True,True,eligible_core_clustering
E01001451,weekday,353.53528,318.18955000000005,671.7248300000001,0.900022057204588,False,False,True,,False,True,True,eligible_core_clustering
E01001453,weekday,114.86278,22.289589999999997,137.15237,0.19405407043082187,False,False,True,,False,True,True,eligible_core_clustering
E01001454,weekday,68.9841,32.60323,101.58733000000001,0.47261948767904494,False,False,True,,False,True,True,eligible_core_clustering
E01001455,weekday,97.70304,52.95575,150.65879,0.5420071883126666,False,False,True,,False,True,True,eligible_core_clustering
E01001456,weekday,18.7789,5.81823,24.59713,0.3098280516963187,False,False,True,,False,False,False,below_min_total_50
E01001458,weekday,671.37833,499.42285,1170.80118,0.7438769285270199,False,False,True,,False,True,True,eligible_core_clustering
E01001461,weekday,223.23144,137.50053,360.73197,0.6159550375162208,False,False,True,,False,True,True,eligible_core_clustering
E01001465,weekday,634.24371,353.03156,987.27527,0.5566181491969389,False,False,True,,False,True,True,eligible_core_clustering
E01001466,weekday,0.1249199999999997,2.0794999999999995,2.204419999999999,0.06007213272421242,False,False,True,,False,False,False,below_min_total_50
E01001468,weekday,134.35327,184.45302,318.80629,0.7283874777436553,False,False,True,,False,True,True,eligible_core_clustering
E01001469,weekday,82.85574,32.81469,115.67043,0.3960460675385918,False,False,True,,False,True,True,eligible_core_clustering
E01001470,weekday,140.87031,82.44931,223.31962,0.5852852173037739,False,False,True,,False,True,True,eligible_core_clustering
E01001471,weekday,49.27437,17.71306,66.98742999999999,0.35947816278523703,False,False,True,,False,True,True,eligible_core_clustering
E01001473,weekday,14.479109999999999,19.72042,34.199529999999996,0.7342191494907309,False,False,True,,False,False,False,below_min_total_50
E01001474,weekday,204.28264000000001,95.68172,299.96436,0.46837910455827275,False,False,True,,False,True,True,eligible_core_clustering
E01001475,weekday,3.6433699999999996,2.5977799999999998,6.241149999999999,0.7130156970057941,False,False,True,,False,False,False,below_min_total_50
E01001476,weekday,181.21169,109.77082,290.98251,0.6057601471516545,False,False,True,,False,True,True,eligible_core_clustering
E01001478,weekday,112.10036,55.35982,167.46017999999998,0.4938415898039935,False,False,True,,False,True,True,eligible_core_clustering
E01001479,weekday,675.42666,438.97317999999996,1114.39984,0.6499198299338672,False,False,True,,False,True,True,eligible_core_clustering
E01001480,weekday,154.74534,86.6107,241.35604,0.5596982758899234,False,False,True,,False,True,True,eligible_core_clustering
E01001481,weekday,57.82737,35.56827,93.39564,0.6150767361545233,False,False,True,,False,True,True,eligible_core_clustering
E01001483,weekday,89.45067,35.684470000000005,125.13514,0.3989290410010345,False,False,True,,False,True,True,eligible_core_clustering
E01001484,weekday,1.5617899999999998,2.6457699999999997,4.207559999999999,0.5902969645887587,False,False,True,,False,False,False,below_min_total_50
E01001485,weekday,200.49302,181.12989,381.62291,0.9034224233841157,False,False,True,,False,True,True,eligible_core_clustering
E01001486,weekday,296.69599999999997,130.66498,427.36098,0.4404002076199208,False,False,True,,False,True,True,eligible_core_clustering
E01001488,weekday,38.00341,58.69696,96.70036999999999,0.6474510775345095,False,False,True,,False,True,True,eligible_core_clustering
E01001489,weekday,75.65195,37.735569999999996,113.38752,0.498804987842349,False,False,True,,False,True,True,eligible_core_clustering
E01001491,weekday,475.65622,336.00547,811.66169,0.7064040285229529,False,False,True,,False,True,True,eligible_core_clustering
E01001492,weekday,113.3077,156.43192,269.73962,0.7243259559813624,False,False,True,,False,True,True,eligible_core_clustering
E01001493,weekday,92.73919,37.6646,130.40379,0.40613466647703095,False,False,True,,False,True,True,eligible_core_clustering
E01001495,weekday,17.69028,27.63084,45.32112,0.640236778903573,False,False,True,,False,False,False,below_min_total_50
E01001498,weekday,210.53288,290.39901000000003,500.93189000000007,0.7249779536094147,False,False,True,,False,True,True,eligible_core_clustering
E01001499,weekday,544.62742,327.52454,872.15196,0.6013735775550926,False,False,True,,False,True,True,eligible_core_clustering
E01001500,weekday,98.09641,80.0372,178.13361,0.8159034566096761,False,False,True,,False,True,True,eligible_core_clustering
E01001501,weekday,1588.7137400000001,1152.26101,2740.9747500000003,0.7252791871743992,False,False,True,,False,True,True,eligible_core_clustering
E01001502,weekday,821.4656,518.73743,1340.2030300000001,0.6314779705930473,False,False,True,,False,True,True,eligible_core_clustering
E01001504,weekday,79.82977,23.74682,103.57659,0.2974682251996968,False,False,True,,False,True,True,eligible_core_clustering
E01001505,weekday,1030.70546,750.60749,1781.31295,0.7282463508052048,False,False,True,,False,True,True,eligible_core_clustering
E01001507,weekday,848.66562,917.81851,1766.4841299999998,0.9246551586761963,False,False,True,,False,True,True,eligible_core_clustering
E01001508,weekday,5.42356,2.0956099999999998,7.51917,0.38639012014248936,False,False,True,,False,False,False,below_min_total_50
E01001509,weekday,62.141349999999996,39.46196,101.60331,0.6350354474114257,False,False,True,,False,True,True,eligible_core_clustering
E01001511,weekday,693.4255,684.74586,1378.17136,0.9874829523863774,False,False,True,,False,True,True,eligible_core_clustering
E01001512,weekday,865.81978,987.37835,1853.19813,0.8768875477166378,False,False,True,,False,True,True,eligible_core_clustering
E01001513,weekday,266.40077,404.81389,671.2146600000001,0.658082088042977,False,False,True,,False,True,True,eligible_core_clustering
E01001514,weekday,59.19838,13.490969999999999,72.68935,0.22789424305192132,False,False,True,,False,True,True,eligible_core_clustering
E01001515,weekday,41.70287,15.56231,57.26518,0.3731711990086054,False,False,True,,False,True,True,eligible_core_clustering
E01001516,weekday,204.52701,140.85428,345.38129,0.6886830252884447,False,False,True,,False,True,True,eligible_core_clustering
E01001517,weekday,13.09724,4.5337499999999995,17.630989999999997,0.3461607178306269,False,False,True,,False,False,False,below_min_total_50
E01001518,weekday,307.8424,194.39596,502.23836,0.6314788346244702,False,False,True,,False,True,True,eligible_core_clustering
E01001520,weekday,49.408229999999996,49.946619999999996,99.35485,0.9892206920107908,False,False,True,,False,True,True,eligible_core_clustering
E01001521,weekday,107.21212,67.91391,175.12603000000001,0.6334536617688373,False,False,True,,False,True,True,eligible_core_clustering
E01001522,weekday,46.75629,19.37689,66.13318,0.4144231717272692,False,False,True,,False,True,True,eligible_core_clustering
E01001523,weekday,107.83399,66.86779,174.70177999999999,0.6200993768291426,False,False,True,,False,True,True,eligible_core_clustering
E01001524,weekday,76.41960999999999,61.18054,137.60014999999999,0.8005869174155692,False,False,True,,False,True,True,eligible_core_clustering
E01001526,weekday,14.184099999999999,5.06046,19.24456,0.35676990432949574,False,False,True,,False,False,False,below_min_total_50
E01001527,weekday,116.49571,60.13792,176.63363,0.5162243313509142,False,False,True,,False,True,True,eligible_core_clustering
E01001528,weekday,305.26716,190.75599,496.02315,0.6248821196489004,False,False,True,,False,True,True,eligible_core_clustering
E01001529,weekday,210.76917,140.37394,351.14311,0.6660079365497336,False,False,True,,False,True,True,eligible_core_clustering
E01001530,weekday,20.001929999999998,44.08561,64.08754,0.4537065495974763,False,False,True,,False,True,True,eligible_core_clustering
E01001532,weekday,121.30721,96.07469999999999,217.38191,0.7919949688068829,False,False,True,,False,True,True,eligible_core_clustering
E01001534,weekday,994.41656,1318.41591,2312.83247,0.7542510314518277,False,False,True,,False,True,True,eligible_core_clustering
E01001535,weekday,55.907399999999996,23.54177,79.44917,0.42108504419808473,False,False,True,,False,True,True,eligible_core_clustering
E01001536,weekday,565.76463,549.26177,1115.0264,0.9708308736090483,False,False,True,,False,True,True,eligible_core_clustering
E01001537,weekday,48.74566,33.64757,82.39323,0.6902680156551373,False,False,True,,False,True,True,eligible_core_clustering
E01001538,weekday,81.59988,41.255089999999996,122.85497,0.5055778268301374,False,False,True,,False,True,True,eligible_core_clustering
E01001539,weekday,12.923350000000001,12.994219999999999,25.917569999999998,0.9945460366224369,False,False,True,,False,False,False,below_min_total_50
E01001540,weekday,66.2185,53.71086,119.92936,0.8111156247876348,False,False,True,,False,True,True,eligible_core_clustering
E01001542,weekday,67.20751,43.24034,110.44785,0.6433855383126083,False,False,True,,False,True,True,eligible_core_clustering
E01001543,weekday,5.91512,0.9926899999999999,6.90781,0.16782246175901755,False,False,True,,False,False,False,below_min_total_50
E01001544,weekday,28.32416,19.01341,47.33757,0.6712788658163208,False,False,True,,False,False,False,below_min_total_50
E01001545,weekday,4.10868,0.5549,4.66358,0.13505554095232533,False,False,True,,False,False,False,below_min_total_50
E01001547,weekday,546.39547,421.79226,968.1877300000001,0.7719541671895632,False,False,True,,False,True,True,eligible_core_clustering
E01001549,weekday,367.38451000000003,261.18009,628.5646,0.7109175343293597,False,False,True,,False,True,True,eligible_core_clustering
E01001550,weekday,45.25932,23.226509999999998,68.48582999999999,0.5131873390939147,False,False,True,,False,True,True,eligible_core_clustering
E01001551,weekday,98.00344,81.88458,179.88801999999998,0.835527610051239,False,False,True,,False,True,True,eligible_core_clustering
E01001552,weekday,72.25958,48.96324,121.22282,0.6776020563640143,False,False,True,,False,True,True,eligible_core_clustering
E01001553,weekday,280.11184000000003,119.11282,399.22466000000003,0.42523307833042684,False,False,True,,False,True,True,eligible_core_clustering
E01001554,weekday,361.19651999999996,271.15236,632.34888,0.7507059038110334,False,False,True,,False,True,True,eligible_core_clustering
E01001558,weekday,3958.1668600000003,3826.05905,7784.22591,0.9666239916929625,False,False,True,,False,True,True,eligible_core_clustering
E01001559,weekday,208.81725,158.49878,367.31603,0.7590310666384124,False,False,True,,False,True,True,eligible_core_clustering
E01001560,weekday,379.945,203.07366,583.01866,0.5344817276184711,False,False,True,,False,True,True,eligible_core_clustering
E01001563,weekday,317.92771000000005,185.55723,503.48494000000005,0.5836459804022744,False,False,True,,False,True,True,eligible_core_clustering
E01001564,weekday,188.41749000000002,163.45922,351.87671,0.8675374032421299,False,False,True,,False,True,True,eligible_core_clustering
E01001567,weekday,1.1899899999999999,2.0408099999999996,3.2307999999999995,0.5830969076004137,False,False,True,,False,False,False,below_min_total_50
E01001569,weekday,259.54092,153.99446,413.53538000000003,0.5933340299479557,False,False,True,,False,True,True,eligible_core_clustering
E01001570,weekday,8.865469999999998,8.76268,17.628149999999998,0.9884055780460598,False,False,True,,False,False,False,below_min_total_50
E01001571,weekday,162.50306,89.08842,251.59148,0.5482261072499188,False,False,True,,False,True,True,eligible_core_clustering
E01001572,weekday,489.25604000000004,264.74415,754.00019,0.5411157519894899,False,False,True,,False,True,True,eligible_core_clustering
E01001573,weekday,279.77583,172.47723,452.25306,0.6164836683712099,False,False,True,,False,True,True,eligible_core_clustering
E01001574,weekday,65.12317999999999,26.77986,91.90303999999999,0.41121855535924384,False,False,True,,False,True,True,eligible_core_clustering
E01001575,weekday,204.48015,112.96699000000001,317.44714,0.552459444107411,False,False,True,,False,True,True,eligible_core_clustering
E01001576,weekday,58.418139999999994,35.80833,94.22646999999999,0.6129659383198438,False,False,True,,False,True,True,eligible_core_clustering
E01001577,weekday,495.08995999999996,475.19750999999997,970.28747,0.9598205344337825,False,False,True,,False,True,True,eligible_core_clustering
E01001579,weekday,112.71329,77.03129,189.74457999999998,0.6834268611980007,False,False,True,,False,True,True,eligible_core_clustering
E01001580,weekday,381.65502,268.12469,649.77971,0.7025315427529291,False,False,True,,False,True,True,eligible_core_clustering
E01001581,weekday,1500.62991,1026.4928400000001,2527.1227500000005,0.6840413036949263,False,False,True,,False,True,True,eligible_core_clustering
E01001582,weekday,151.69082,58.942679999999996,210.6335,0.38857117391810525,False,False,True,,False,True,True,eligible_core_clustering
E01001583,weekday,205.60448,94.55906,300.16354,0.459907585671285,False,False,True,,False,True,True,eligible_core_clustering
E01001586,weekday,8.90504,4.72668,13.63172,0.5307870599121397,False,False,True,,False,False,False,below_min_total_50
E01001587,weekday,25.38506,17.577019999999997,42.96208,0.6924159328360854,False,False,True,,False,False,False,below_min_total_50
E01001588,weekday,433.33375,228.29689,661.63064,0.5268384703476247,False,False,True,,False,True,True,eligible_core_clustering
E01001590,weekday,91.44939,47.11694,138.56633,0.5152242130866046,False,False,True,,False,True,True,eligible_core_clustering
E01001591,weekday,530.32055,257.30081,787.6213600000001,0.4851797841890155,False,False,True,,False,True,True,eligible_core_clustering
E01001592,weekday,25.930729999999997,10.60319,36.533919999999995,0.40890441572605174,False,False,True,,False,False,False,below_min_total_50
E01001593,weekday,173.61645000000001,111.55882,285.17527,0.6425590432243027,False,False,True,,False,True,True,eligible_core_clustering
E01001594,weekday,504.64359,248.41515,753.0587400000001,0.4922586057221097,False,False,True,,False,True,True,eligible_core_clustering
E01001596,weekday,54.143769999999996,27.641239999999996,81.78501,0.510515614261807,False,False,True,,False,True,True,eligible_core_clustering
E01001597,weekday,69.14436,66.67628,135.82064000000003,0.9643054039403937,False,False,True,,False,True,True,eligible_core_clustering
E01001599,weekday,26.919729999999998,11.68916,38.608889999999995,0.43422278009474835,False,False,True,,False,False,False,below_min_total_50
E01001600,weekday,179.72405,206.67181,386.39585999999997,0.8696108579104234,False,False,True,,False,True,True,eligible_core_clustering
E01001601,weekday,62.91608,69.97729,132.89337,0.8990928342609439,False,False,True,,False,True,True,eligible_core_clustering
E01001602,weekday,232.58709,108.98402999999999,341.57111999999995,0.4685729977532287,False,False,True,,False,True,True,eligible_core_clustering
E01001603,weekday,189.01659,91.55533,280.57192,0.4843772178939425,False,False,True,,False,True,True,eligible_core_clustering
E01001604,weekday,423.64144,510.64454,934.28598,0.8296210119078136,False,False,True,,False,True,True,eligible_core_clustering
E01001605,weekday,33.88325,25.912699999999997,59.79594999999999,0.7647643009451572,False,False,True,,False,True,True,eligible_core_clustering
E01001606,weekday,26.567539999999997,17.38646,43.95399999999999,0.6544249110004163,False,False,True,,False,False,False,below_min_total_50
E01001607,weekday,110.85184,84.57129,195.42313000000001,0.7629218423437988,False,False,True,,False,True,True,eligible_core_clustering
E01001608,weekday,9.99263,6.93757,16.9302,0.6942686760142225,False,False,True,,False,False,False,below_min_total_50
E01001609,weekday,584.98665,423.82735,1008.8140000000001,0.7245077302191426,False,False,True,,False,True,True,eligible_core_clustering
E01001611,weekday,243.2903,100.87277,344.16307,0.4146189552152305,False,False,True,,False,True,True,eligible_core_clustering
E01001613,weekday,304.92717999999996,217.34449999999998,522.27168,0.7127750960081682,False,False,True,,False,True,True,eligible_core_clustering
E01001614,weekday,303.32403,167.07322,470.39725,0.5508077286194569,False,False,True,,False,True,True,eligible_core_clustering
E01001615,weekday,1643.10933,2095.35606,3738.4653900000003,0.7841671214581067,False,False,True,,False,True,True,eligible_core_clustering
E01001617,weekday,346.46052,524.36661,870.82713,0.6607219326951423,False,False,True,,False,True,True,eligible_core_clustering
E01001618,weekday,139.22782,118.13253999999999,257.36036,0.8484837297603308,False,False,True,,False,True,True,eligible_core_clustering
E01001619,weekday,25.554119999999998,30.40962,55.96374,0.8403301323725847,False,False,True,,False,True,True,eligible_core_clustering
E01001620,weekday,101.99715,77.98058,179.97773,0.7645368522551855,False,False,True,,False,True,True,eligible_core_clustering
E01001621,weekday,192.21443,102.62393999999999,294.83837,0.5339034119342653,False,False,True,,False,True,True,eligible_core_clustering
E01001623,weekday,11.9529,10.51979,22.47269,0.8801035731914432,False,False,True,,False,False,False,below_min_total_50
E01001624,weekday,26.95161,49.07905,76.03066,0.5491469374407206,False,False,True,,False,True,True,eligible_core_clustering
E01001625,weekday,374.46961,178.13141000000002,552.6010200000001,0.4756898964377911,False,False,True,,False,True,True,eligible_core_clustering
E01001629,weekday,253.93363,355.16045,609.0940800000001,0.7149828478931142,False,False,True,,False,True,True,eligible_core_clustering
E01001631,weekday,1420.75869,986.02712,2406.78581,0.6940144916516401,False,False,True,,False,True,True,eligible_core_clustering
E01001632,weekday,514.30017,154.20093,668.5011,0.29982671403744626,False,False,True,,False,True,True,eligible_core_clustering
E01001633,weekday,47.05388,21.85743,68.91131,0.4645191852404095,False,False,True,,False,True,True,eligible_core_clustering
E01001634,weekday,90.61355999999999,44.98209,135.59564999999998,0.4964167614648404,False,False,True,,False,True,True,eligible_core_clustering
E01001635,weekday,14.2816,15.175529999999998,29.45713,0.9410939848558831,False,False,True,,False,False,False,below_min_total_50
E01001637,weekday,168.07953,21.507849999999998,189.58738,0.12796234020882852,False,False,True,,False,True,True,eligible_core_clustering
E01001638,weekday,53.654059999999994,28.99315,82.64721,0.5403719681231952,False,False,True,,False,True,True,eligible_core_clustering
E01001641,weekday,951.83014,1620.98069,2572.8108300000004,0.5871940029094362,False,False,True,,False,True,True,eligible_core_clustering
E01001642,weekday,108.29146,109.14503,217.43649,0.9921794881544308,False,False,True,,False,True,True,eligible_core_clustering
E01001644,weekday,472.13104,320.25359,792.38463,0.6783150499912058,False,False,True,,False,True,True,eligible_core_clustering
E01001645,weekday,166.17897,65.99517,232.17414,0.3971331029431703,False,False,True,,False,True,True,eligible_core_clustering
E01001646,weekday,602.40378,273.88121,876.28499,0.45464723013524255,False,False,True,,False,True,True,eligible_core_clustering
E01001647,weekday,61.700129999999994,16.20079,77.90092,0.2625730286143644,False,False,True,,False,True,True,eligible_core_clustering
E01001648,weekday,266.1443,161.2102,427.3545,0.605724789146339,False,False,True,,False,True,True,eligible_core_clustering
E01001651,weekday,181.26715,101.38752,282.65467,0.5593264968307826,False,False,True,,False,True,True,eligible_core_clustering
E01001652,weekday,335.86467,178.15125,514.01592,0.5304256919907653,False,False,True,,False,True,True,eligible_core_clustering
E01001653,weekday,125.04574,58.389959999999995,183.4357,0.4669488140899482,False,False,True,,False,True,True,eligible_core_clustering
E01001654,weekday,0.2837599999999998,15.989749999999999,16.273509999999998,0.017746368767491662,False,False,True,,False,False,False,below_min_total_50
E01001655,weekday,51.26818,24.217489999999998,75.48567,0.4723688260437565,False,False,True,,False,True,True,eligible_core_clustering
E01001656,weekday,20.70845,7.53349,28.24194,0.36378821205836265,False,False,True,,False,False,False,below_min_total_50
E01001658,weekday,318.45907,202.44018,520.8992499999999,0.6356866519769715,False,False,True,,False,True,True,eligible_core_clustering
E01001659,weekday,256.41507,232.41259,488.82766000000004,0.9063920853013826,False,False,True,,False,True,True,eligible_core_clustering
E01001660,weekday,93.68784,22.411499999999997,116.09933999999998,0.23921460885425472,False,False,True,,False,True,True,eligible_core_clustering
E01001661,weekday,170.00554,158.40860999999998,328.41414999999995,0.9317849877127533,False,False,True,,False,True,True,eligible_core_clustering
E01001665,weekday,481.39337,330.76776,812.16113,0.6871049345777238,False,False,True,,False,True,True,eligible_core_clustering
E01001666,weekday,786.43317,829.50594,1615.93911,0.9480741873891826,False,False,True,,False,True,True,eligible_core_clustering
E01001669,weekday,306.65704,148.2681,454.92514,0.48349811241900725,False,False,True,,False,True,True,eligible_core_clustering
E01001671,weekday,299.57123,88.27842,387.84965,0.29468257015201355,False,False,True,,False,True,True,eligible_core_clustering
E01001673,weekday,2204.76457,1527.79409,3732.5586599999997,0.69295112538932,False,False,True,,False,True,True,eligible_core_clustering
E01001674,weekday,18.938,20.68526,39.62326,0.9155311560019066,False,False,True,,False,False,False,below_min_total_50
E01001676,weekday,1083.59453,583.49999,1667.09452,0.5384855440346307,False,False,True,,False,True,True,eligible_core_clustering
E01001677,weekday,217.96491,275.81345999999996,493.77837,0.7902620488499729,False,False,True,,False,True,True,eligible_core_clustering
E01001678,weekday,128.42189,67.59609,196.01798,0.5263595637784182,False,False,True,,False,True,True,eligible_core_clustering
E01001680,weekday,79.31834,21.03521,100.35355000000001,0.2651998264209765,False,False,True,,False,True,True,eligible_core_clustering
E01001682,weekday,421.53743000000003,204.93132,626.46875,0.4861521312591387,False,False,True,,False,True,True,eligible_core_clustering
E01001683,weekday,919.54497,312.47472,1232.01969,0.3398145062986968,False,False,True,,False,True,True,eligible_core_clustering
E01001684,weekday,12.986399999999998,30.90891,43.895309999999995,0.4201506944114172,False,False,True,,False,False,False,below_min_total_50
E01001685,weekday,1.0728699999999995,32.15119,33.22406,0.03336952691331175,False,False,True,,False,False,False,below_min_total_50
E01001686,weekday,295.65641,91.83036,387.48677,0.31059823800201053,False,False,True,,False,True,True,eligible_core_clustering
E01001687,weekday,14.58724,12.08759,26.67483,0.8286413331103074,False,False,True,,False,False,False,below_min_total_50
E01001688,weekday,505.50545999999997,268.84072,774.34618,0.5318255513995833,False,False,True,,False,True,True,eligible_core_clustering
E01001690,weekday,179.71864,78.00777,257.72641,0.4340549761560626,False,False,True,,False,True,True,eligible_core_clustering
E01001693,weekday,849.26949,447.40427999999997,1296.6737699999999,0.5268107300075032,False,False,True,,False,True,True,eligible_core_clustering
E01001694,weekday,141.2252,69.55335,210.77855,0.49249956806575595,False,False,True,,False,True,True,eligible_core_clustering
E01001695,weekday,28.622999999999998,38.53275,67.15575,0.7428226638379041,False,False,True,,False,True,True,eligible_core_clustering
E01001696,weekday,4761.97639,7238.51562,12000.49201,0.6578664245529389,False,False,True,,False,True,True,eligible_core_clustering
E01001697,weekday,210.87138,87.92942,298.8008,0.41698128973215803,False,False,True,,False,True,True,eligible_core_clustering
E01001698,weekday,17.94528,19.70298,37.64826,0.9107901444350043,False,False,True,,False,False,False,below_min_total_50
E01001699,weekday,341.79702,232.43074,574.22776,0.6800256479708336,False,False,True,,False,True,True,eligible_core_clustering
E01001700,weekday,695.87072,363.71835999999996,1059.58908,0.5226809370568142,False,False,True,,False,True,True,eligible_core_clustering
E01001701,weekday,910.0277600000001,918.2118,1828.23956,0.9910869801498957,False,False,True,,False,True,True,eligible_core_clustering
E01001703,weekday,241.86047000000002,117.26868,359.12915000000004,0.4848608786710784,False,False,True,,False,True,True,eligible_core_clustering
E01001704,weekday,30.4966,58.310700000000004,88.8073,0.5230017818342088,False,False,True,,False,True,True,eligible_core_clustering
E01001705,weekday,389.83468,193.95871,583.79339,0.4975409319663402,False,False,True,,False,True,True,eligible_core_clustering
E01001708,weekday,437.17172,181.56902,618.74074,0.415326544910087,False,False,True,,False,True,True,eligible_core_clustering
E01001710,weekday,53.805769999999995,35.61939,89.42516,0.6619994472711757,False,False,True,,False,True,True,eligible_core_clustering
E01001712,weekday,433.6774,226.6967,660.3741,0.5227311822105556,False,False,True,,False,True,True,eligible_core_clustering
E01001714,weekday,212.71416,436.1672,648.88136,0.4876894915527807,False,False,True,,False,True,True,eligible_core_clustering
E01001716,weekday,179.45917,85.41649,264.87566,0.47596614873455617,False,False,True,,False,True,True,eligible_core_clustering
E01001717,weekday,178.59842,135.24742,313.84584,0.7572710889603614,False,False,True,,False,True,True,eligible_core_clustering
E01001718,weekday,569.11544,1316.24156,1885.357,0.4323791751416815,False,False,True,,False,True,True,eligible_core_clustering
E01001719,weekday,77.00534999999999,33.91146,110.91681,0.4403779737381883,False,False,True,,False,True,True,eligible_core_clustering
E01001720,weekday,79.62774,89.43181,169.05955,0.8903737942908682,False,False,True,,False,True,True,eligible_core_clustering
E01001722,weekday,544.19326,283.34438,827.53764,0.520668668333011,False,False,True,,False,True,True,eligible_core_clustering
E01001724,weekday,1548.88622,1215.9675,2764.85372,0.7850592795641244,False,False,True,,False,True,True,eligible_core_clustering
E01001726,weekday,482.92762,444.43515,927.36277,0.9202935007113489,False,False,True,,False,True,True,eligible_core_clustering
E01001727,weekday,23.82709,23.85895,47.68604,0.9986646520488118,False,False,True,,False,False,False,below_min_total_50
E01001728,weekday,81.91606,133.6574,215.57346,0.6128808431108191,False,False,True,,False,True,True,eligible_core_clustering
E01001729,weekday,515.4166,513.19535,1028.61195,0.9956903793940668,False,False,True,,False,True,True,eligible_core_clustering
E01001730,weekday,332.61845999999997,279.96701,612.58547,0.8417061698860612,False,False,True,,False,True,True,eligible_core_clustering
E01001731,weekday,497.60721,648.24302,1145.85023,0.7676244782396577,False,False,True,,False,True,True,eligible_core_clustering
E01001733,weekday,189.22284,160.6843,349.90714,0.8491802575207096,False,False,True,,False,True,True,eligible_core_clustering
E01001734,weekday,810.05493,734.72137,1544.7763,0.9070019115864154,False,False,True,,False,True,True,eligible_core_clustering
E01001735,weekday,59.794,63.713739999999994,123.50773999999998,0.9384788901106732,False,False,True,,False,True,True,eligible_core_clustering
E01001737,weekday,120.72784,92.9592,213.68704,0.7699897554698236,False,False,True,,False,True,True,eligible_core_clustering
E01001738,weekday,154.91307,88.64768,243.56074999999998,0.5722414512861955,False,False,True,,False,True,True,eligible_core_clustering
E01001739,weekday,354.90957000000003,187.32116,542.23073,0.5277996871146641,False,False,True,,False,True,True,eligible_core_clustering
E01001740,weekday,44.314479999999996,40.86421,85.17868999999999,0.9221412504445501,False,False,True,,False,True,True,eligible_core_clustering
E01001741,weekday,277.55788,170.93134999999998,448.48923,0.6158403789508695,False,False,True,,False,True,True,eligible_core_clustering
E01001742,weekday,208.47882,77.44473,285.92355000000003,0.37147528943227903,False,False,True,,False,True,True,eligible_core_clustering
E01001744,weekday,33.28617,25.3403,58.62647,0.7612861437648129,False,False,True,,False,True,True,eligible_core_clustering
E01001745,weekday,147.02937,109.55367,256.58304,0.7451141904505202,False,False,True,,False,True,True,eligible_core_clustering
E01001746,weekday,51.90551,25.85434,77.75985,0.4981039585200107,False,False,True,,False,True,True,eligible_core_clustering
E01001747,weekday,705.58196,769.23351,1474.81547,0.9172532798265639,False,False,True,,False,True,True,eligible_core_clustering
E01001749,weekday,323.18701,267.44419,590.6312,0.8275214712373495,False,False,True,,False,True,True,eligible_core_clustering
E01001750,weekday,316.4649,269.52991,585.9948099999999,0.8516897450554547,False,False,True,,False,True,True,eligible_core_clustering
E01001751,weekday,201.28399000000002,118.51301,319.797,0.5887850792305934,False,False,True,,False,True,True,eligible_core_clustering
E01001755,weekday,466.54316,317.15481,783.6979699999999,0.6797973632278737,False,False,True,,False,True,True,eligible_core_clustering
E01001756,weekday,1296.58498,856.27896,2152.86394,0.6604109820861876,False,False,True,,False,True,True,eligible_core_clustering
E01001757,weekday,73.81321,64.59007,138.40328,0.8750475693984857,False,False,True,,False,True,True,eligible_core_clustering
E01001758,weekday,546.82492,326.44178999999997,873.26671,0.5969767983507408,False,False,True,,False,True,True,eligible_core_clustering
E01001759,weekday,17.04926,12.29657,29.34583,0.7212377546004929,False,False,True,,False,False,False,below_min_total_50
E01001760,weekday,850.42139,865.04646,1715.46785,0.9830933126990659,False,False,True,,False,True,True,eligible_core_clustering
E01001761,weekday,47.145379999999996,24.042699999999996,71.18807999999999,0.5099693755782645,False,False,True,,False,True,True,eligible_core_clustering
E01001762,weekday,2129.90829,1701.83264,3831.74093,0.7990168628340332,False,False,True,,False,True,True,eligible_core_clustering
E01001765,weekday,35.10122,39.51429,74.61551,0.8883171126192574,False,False,True,,False,True,True,eligible_core_clustering
E01001767,weekday,92.97381,53.5991,146.57291,0.5764967575277382,False,False,True,,False,True,True,eligible_core_clustering
E01001769,weekday,313.1784,122.40531999999999,435.58371999999997,0.39084853872425424,False,False,True,,False,True,True,eligible_core_clustering
E01001770,weekday,178.12661,202.54944,380.67605000000003,0.8794228707815731,False,False,True,,False,True,True,eligible_core_clustering
