lsoa,retained_for_fit,min_direction_activity,exclusion_reason,cluster
E01003031,True,94.13351,retained,3
E01003032,True,7158.68953,retained,0
E01003034,True,461.21579,retained,0
E01003035,True,147.63845,retained,4
E01003037,True,1188.91278,retained,0
E01003039,True,326.35883,retained,2
E01003040,True,218.30963,retained,2
E01003041,True,603.43346,retained,1
E01003042,True,431.14404,retained,0
E01003043,True,35.679320000000004,retained,3
E01003044,True,78.43901,retained,3
E01003046,True,49.64709,retained,3
E01003047,True,20546.92443,retained,0
E01003048,True,105.40933,retained,3
E01003051,True,929.55507,retained,0
E01003052,True,82.22512,retained,3
E01003053,True,355.17515,retained,0
E01003054,True,613.30415,retained,0
E01003057,True,1502.23056,retained,0
E01003060,True,489.72804,retained,0
E01003061,True,4744.91774,retained,0
E01003062,True,56.64391,retained,3
E01003064,True,85.04438,retained,2
E01003066,False,5.662669999999999,at_least_one_direction_below_36,-1
E01003067,True,222.14395,retained,1
E01003068,True,80.94284999999999,retained,3
E01003069,True,329.49091,retained,1
E01003071,False,13.94522,at_least_one_direction_below_36,-1
E01003072,True,358.47955,retained,0
E01003074,True,3179.25093,retained,0
E01003076,True,3910.09846,retained,2
E01003077,True,1135.8978,retained,0
E01003078,True,55.61743,retained,3
E01003079,True,54.91287,retained,2
E01003080,False,7.099659999999999,at_least_one_direction_below_36,-1
E01003081,True,2253.34082,retained,0
E01003082,True,154.93914,retained,1
E01003083,True,156.1782,retained,1
E01003084,True,79.19626,retained,4
E01003085,False,24.19215,at_least_one_direction_below_36,-1
E01003086,True,108.96936,retained,1
E01003087,True,1009.45173,retained,0
E01003089,True,1402.86811,retained,0
E01003090,True,1025.48501,retained,0
E01003091,True,157.53903,retained,1
E01003096,True,880.08699,retained,0
E01003097,True,228.81068,retained,1
E01003099,True,3687.60026,retained,0
E01003100,True,424.7467,retained,0
E01003101,True,993.46697,retained,0
E01003102,True,10785.02372,retained,0
E01003104,True,408.73719,retained,1
E01003105,True,36.74622,retained,2
E01003106,True,730.7784,retained,0
E01003107,True,58.25236,retained,3
E01003108,True,958.44597,retained,0
E01003110,True,462.04893,retained,1
E01003112,True,166.17173,retained,3
E01003115,True,403.93576,retained,1
E01003116,False,19.32472,at_least_one_direction_below_36,-1
E01003117,True,3615.98014,retained,0
E01003118,True,3313.33654,retained,0
E01003119,True,619.36114,retained,0
E01003120,True,6052.77622,retained,0
E01003121,True,828.23943,retained,0
E01003125,True,344.16712,retained,1
E01003126,True,1138.47219,retained,0
E01003127,True,1293.52003,retained,0
E01003128,True,1189.42997,retained,0
E01003130,False,18.93825,at_least_one_direction_below_36,-1
E01003131,True,2922.22327,retained,0
E01003133,False,24.44715,at_least_one_direction_below_36,-1
E01003134,True,57.54541,retained,3
E01003137,True,4400.14228,retained,0
E01003139,True,544.91483,retained,1
E01003141,True,421.82985,retained,0
E01003144,True,568.48632,retained,4
E01003145,True,541.83479,retained,0
E01003146,True,514.41109,retained,0
E01003147,True,611.96423,retained,0
E01003148,False,22.83946,at_least_one_direction_below_36,-1
E01003150,True,6492.94722,retained,0
E01003151,True,35.92389,retained,4
E01003152,True,202.60573,retained,1
E01003153,True,418.81679,retained,0
E01003154,True,161.34855,retained,2
E01003156,True,100.25258,retained,3
E01003158,False,21.48426,at_least_one_direction_below_36,-1
E01003159,True,338.83541,retained,0
E01003160,True,198.70901,retained,3
E01003162,True,1111.7879,retained,0
E01003163,True,121.62717,retained,3
E01003164,True,2365.08033,retained,0
E01003165,True,226.67919,retained,2
E01003166,True,2443.2129,retained,0
E01003167,True,141.16347,retained,3
E01003169,True,618.6034099999999,retained,0
E01003170,False,29.15841,at_least_one_direction_below_36,-1
E01003172,True,863.67337,retained,0
E01003174,False,15.59661,at_least_one_direction_below_36,-1
E01003175,True,61.83345,retained,3
E01003176,True,2382.69491,retained,0
E01003177,True,714.83698,retained,0
E01003179,True,301.11862,retained,0
E01003180,True,501.42254,retained,0
E01003181,True,833.8866,retained,0
E01003182,True,35.23943,retained,3
E01003183,True,2871.77584,retained,0
E01003185,True,179.71436,retained,1
E01003186,True,2029.88524,retained,0
E01003187,False,23.92828,at_least_one_direction_below_36,-1
E01003189,False,0.0,at_least_one_direction_below_36,-1
E01003190,True,834.25249,retained,0
E01003191,True,125.78958,retained,3
E01003192,True,195.56161,retained,3
E01003193,True,706.27079,retained,0
E01003194,True,145.49595,retained,3
E01003195,True,130.6174,retained,3
E01003196,False,0.0,at_least_one_direction_below_36,-1
E01003198,True,93.17218,retained,2
E01003199,True,1185.50941,retained,0
E01003200,True,825.40208,retained,0
E01003202,True,1072.50417,retained,0
E01003203,True,221.79306,retained,1
E01003207,True,1859.18167,retained,0
E01003209,True,233.85161,retained,0
E01003210,True,864.88819,retained,0
E01003211,True,391.51164,retained,2
E01003212,True,200.42661,retained,2
E01003213,True,56.03239,retained,3
E01003214,True,931.66696,retained,0
E01003215,True,344.39353,retained,0
E01003217,True,407.79703,retained,0
E01003218,True,42.60163,retained,3
E01003219,True,42.484,retained,3
E01003220,True,273.51495,retained,0
E01003221,True,1105.1918,retained,0
E01003223,True,1067.88439,retained,0
E01003224,True,283.99056,retained,1
E01003225,False,2.42121,at_least_one_direction_below_36,-1
E01003226,True,551.44678,retained,0
E01003227,True,313.33852,retained,0
E01003229,True,947.90617,retained,0
E01003231,True,707.74,retained,0
E01003232,True,364.65949,retained,0
E01003233,True,75.02932,retained,3
E01003235,True,71.09508,retained,1
E01003236,True,43.59701,retained,1
E01003237,True,395.51294,retained,1
E01003238,True,217.41106,retained,0
E01003239,True,97.55652,retained,2
E01003240,True,587.64499,retained,0
E01003241,True,1052.23901,retained,0
E01003243,True,921.57509,retained,0
E01003244,True,152.23949,retained,1
E01003245,True,44.00799,retained,3
E01003246,False,12.13862,at_least_one_direction_below_36,-1
E01003247,True,242.52652,retained,1
E01003248,True,822.02065,retained,0
E01003249,True,60.87267,retained,1
E01003251,True,708.35593,retained,0
E01003253,True,951.80712,retained,0
E01003254,True,41.72969,retained,3
E01003255,True,2365.89231,retained,0
E01003256,True,502.83336,retained,0
E01003257,True,439.18676,retained,0
E01003258,True,150.61895,retained,1
E01003259,True,322.72495,retained,0
E01003260,True,43.4174,retained,3
E01003261,True,43.15474,retained,3
E01003263,True,634.29999,retained,0
E01003264,True,228.81091,retained,1
E01003265,True,2199.29015,retained,0
E01003266,True,236.45638,retained,0
E01003267,False,23.89267,at_least_one_direction_below_36,-1
E01003268,True,276.57541,retained,0
E01003269,True,34.65232,retained,3
E01003270,False,32.50105,at_least_one_direction_below_36,-1
E01003271,False,0.0,at_least_one_direction_below_36,-1
E01003272,True,440.28596,retained,0
E01003273,True,35.19716,retained,3
E01003274,True,495.23051,retained,3
E01003275,False,6.875399999999999,at_least_one_direction_below_36,-1
E01003276,True,228.0969,retained,3
E01003277,True,33.61306,retained,3
E01003278,True,337.31934,retained,0
E01003279,True,79.62713000000001,retained,3
E01003280,True,761.96252,retained,0
E01003281,True,101.14494,retained,3
E01003282,True,382.45183,retained,0
E01003284,True,67.01556,retained,3
E01003285,True,124.47941,retained,3
E01003286,True,1102.40475,retained,0
E01003287,False,6.73704,at_least_one_direction_below_36,-1
E01003288,True,1637.60012,retained,0
E01003290,True,74.49096,retained,1
E01003291,True,1271.30005,retained,2
E01003292,True,230.50011,retained,3
E01003295,True,57.32694,retained,4
E01003298,True,99.61699,retained,3
E01003299,True,117.94431,retained,4
E01003300,False,28.08405,at_least_one_direction_below_36,-1
E01003301,True,171.98364,retained,2
E01003302,True,117.84047,retained,1
E01003303,True,9441.81633,retained,0
E01003304,True,409.88314,retained,1
E01003305,True,686.75697,retained,0
E01003307,True,119.89537,retained,1
E01003308,True,420.23625,retained,0
E01003309,True,97.01783,retained,3
E01003310,True,331.5668,retained,0
E01003311,True,42.29668,retained,4
E01003312,False,14.26706,at_least_one_direction_below_36,-1
E01003313,True,127.70354,retained,1
E01003314,False,12.45403,at_least_one_direction_below_36,-1
E01003318,True,10913.41384,retained,0
E01003319,True,296.81635,retained,0
E01003320,True,104.04431,retained,3
E01003321,True,594.79912,retained,0
E01003322,True,1325.91546,retained,2
E01003325,True,926.22781,retained,0
E01003326,True,48.80866,retained,3
E01003327,True,1599.77101,retained,0
E01003328,False,31.33203,at_least_one_direction_below_36,-1
E01003330,True,180.82125,retained,0
E01003331,True,117.48566,retained,3
E01003332,True,95.97735,retained,3
E01003333,True,179.91638,retained,3
E01003334,True,2017.47458,retained,0
E01003336,True,230.30483,retained,1
E01003337,True,262.09282,retained,0
E01003339,True,401.26286,retained,0
E01003340,True,6627.416,retained,0
E01003342,True,290.4932,retained,0
E01003344,True,72.96571999999999,retained,3
E01003346,True,102.6284,retained,1
E01003347,True,142.00747,retained,3
E01003348,True,186.88056,retained,1
E01003350,True,43.45916,retained,3
E01003351,True,171.69996,retained,3
E01003352,True,53.57812,retained,3
E01003353,False,22.6637,at_least_one_direction_below_36,-1
E01003354,True,94.65529,retained,1
E01003355,True,836.44912,retained,0
E01003356,True,248.1941,retained,4
E01003358,True,747.25733,retained,0
E01003359,True,1653.44626,retained,0
E01003360,True,1637.02381,retained,0
E01003361,True,270.77709,retained,3
E01003362,False,18.29452,at_least_one_direction_below_36,-1
E01003363,True,112.05253,retained,3
E01003364,True,133.89598999999998,retained,3
E01003365,False,18.6214,at_least_one_direction_below_36,-1
E01003366,True,80.93683,retained,3
E01003370,True,236.25799,retained,1
E01003374,True,1354.28981,retained,0
E01003375,True,824.34787,retained,0
E01003376,True,75.48921999999999,retained,3
E01003377,True,240.81815,retained,1
E01003378,True,131.47832,retained,3
E01003379,True,39.21551,retained,3
E01003380,True,306.60073,retained,3
E01003382,True,86.98121,retained,2
E01003383,True,428.07442,retained,0
E01003384,True,225.01768,retained,3
E01003386,True,68.83423,retained,3
E01003387,True,164.89951,retained,3
E01003388,True,73.33974,retained,3
E01003389,True,3133.2967200000003,retained,0
E01003390,True,749.47406,retained,0
E01003392,True,1538.75816,retained,0
E01003393,True,771.8835,retained,0
E01003394,True,300.22985,retained,3
E01003398,False,31.91571,at_least_one_direction_below_36,-1
E01003399,True,135.15135999999998,retained,2
E01003400,True,1050.03835,retained,0
E01003401,True,591.7635,retained,0
E01003402,True,671.91251,retained,0
E01003403,True,33.77638,retained,2
E01003404,True,366.45163,retained,2
E01003405,False,24.41088,at_least_one_direction_below_36,-1
E01003406,False,31.43753,at_least_one_direction_below_36,-1
E01003407,False,21.89508,at_least_one_direction_below_36,-1
E01003410,True,124.99451,retained,1
E01003411,True,60.67934,retained,3
E01003412,True,96.92972,retained,3
E01003413,True,561.76148,retained,1
E01003414,True,103.51129,retained,3
E01003415,True,444.98759,retained,0
E01003416,True,85.2272,retained,1
E01003417,True,300.04034,retained,1
E01003419,False,26.20472,at_least_one_direction_below_36,-1
E01003420,False,32.48411,at_least_one_direction_below_36,-1
E01003421,True,212.48888,retained,3
E01003422,True,273.02147,retained,3
E01003423,True,419.06298,retained,0
E01003426,True,126.59133,retained,0
E01003427,True,7655.75327,retained,0
E01003428,True,87.53607,retained,3
E01003430,True,493.23167,retained,3
E01003431,True,385.37649,retained,0
E01003432,True,45.15483,retained,1
E01003433,True,920.15862,retained,0
E01003435,True,359.71428,retained,1
E01003436,True,198.54974,retained,0
E01003437,True,237.23484,retained,1
E01003438,True,134.25324,retained,1
E01003439,True,689.83307,retained,0
E01003440,True,86.19668,retained,1
E01003441,True,366.95853,retained,0
E01003442,False,17.12416,at_least_one_direction_below_36,-1
E01003443,False,15.76741,at_least_one_direction_below_36,-1
E01003444,True,62.57795,retained,3
E01003445,True,278.30842,retained,0
E01003446,True,2771.5536500000003,retained,0
E01003447,True,325.69645,retained,2
E01003448,True,149.27008,retained,3
E01003449,True,317.59234,retained,2
E01003450,True,33.90129,retained,2
E01003451,True,169.39824,retained,2
E01003452,True,397.64525,retained,0
E01003454,True,212.7178,retained,3
E01003456,True,5746.09164,retained,0
E01003458,True,118.87039,retained,3
E01003459,True,69.56005,retained,2
E01003460,True,766.95029,retained,3
E01003461,True,615.4589599999999,retained,3
E01003462,True,67.47404999999999,retained,3
E01003463,True,53.6354,retained,3
E01003464,True,161.81533,retained,2
E01003467,True,189.92952,retained,3
E01003468,False,15.17895,at_least_one_direction_below_36,-1
E01003469,True,328.29554,retained,2
E01003470,True,520.71822,retained,0
E01003471,True,91.13667,retained,3
E01003478,True,189.78009,retained,1
E01003480,True,800.3687699999999,retained,2
E01003481,True,45.76977,retained,1
E01003483,True,45.93245,retained,1
E01003485,True,400.35711,retained,0
E01003486,True,2370.10321,retained,0
E01003487,False,12.65731,at_least_one_direction_below_36,-1
E01003488,True,311.19231,retained,1
E01003491,True,363.98044,retained,0
E01003492,False,29.56979,at_least_one_direction_below_36,-1
E01003497,True,157.68347,retained,4
E01003498,True,312.91701,retained,1
E01003499,True,1898.01397,retained,0
E01003500,True,230.52176,retained,1
E01003501,True,528.19117,retained,0
E01003502,True,499.6057,retained,0
E01003503,True,2007.79888,retained,0
E01003506,True,928.36307,retained,0
E01003507,True,125.97846,retained,3
E01003509,True,171.38496,retained,3
E01003512,True,372.52853,retained,1
E01003513,True,41.37573,retained,3
E01003515,True,1814.21889,retained,0
E01003516,True,663.07345,retained,0
E01003517,True,217.27299,retained,3
E01003518,True,202.52492,retained,1
E01003520,True,1012.29493,retained,0
E01003521,True,4161.72858,retained,0
E01003523,True,1326.53723,retained,0
E01003525,True,2934.47398,retained,0
E01003528,True,216.97013,retained,3
E01003529,True,288.26576,retained,1
E01003530,True,96.11539,retained,3
E01003531,True,4366.12395,retained,0
E01003532,True,464.55364,retained,3
E01003533,True,175.51378,retained,2
E01003535,True,409.74434,retained,3
E01003537,True,134.81114,retained,2
E01003538,True,322.54768,retained,1
E01003539,True,181.56405,retained,3
E01003540,True,300.18642,retained,4
E01003541,True,336.04431,retained,3
E01003542,True,193.68888,retained,3
E01003543,True,658.8548,retained,3
E01003544,True,661.37059,retained,0
E01003545,True,51.05527,retained,3
E01003549,True,82.63206,retained,3
E01003550,True,289.12841,retained,3
E01003551,True,503.37166,retained,0
E01003553,True,557.13525,retained,0
E01003555,True,716.33368,retained,0
E01003556,True,2091.80368,retained,0
E01003558,True,2874.17913,retained,0
E01003559,True,725.24233,retained,1
E01003561,True,117.28638,retained,3
E01003562,True,96.28714,retained,3
E01003564,True,114.3359,retained,3
E01003565,True,221.71778,retained,1
E01003566,True,1932.77976,retained,0
E01003567,True,441.78431,retained,3
E01003569,True,2289.85439,retained,0
E01003570,True,489.87072,retained,0
E01003571,True,68.9613,retained,2
E01003572,True,101.11086,retained,3
E01003573,True,561.93969,retained,3
E01003574,True,596.64791,retained,1
E01003575,True,337.90993,retained,3
E01003576,True,1529.12496,retained,0
E01003578,True,861.93181,retained,0
E01003583,True,214.20113,retained,3
E01003586,True,505.93019,retained,1
E01003587,True,826.63014,retained,0
E01003589,True,327.84622,retained,0
E01003590,True,1486.49726,retained,0
E01003591,True,3531.54162,retained,0
E01003593,True,86.48867,retained,1
E01003594,True,195.19712,retained,3
E01003595,True,39.86571,retained,3
E01003596,True,336.90773,retained,0
E01003598,True,49.28334,retained,3
E01003600,True,925.43552,retained,0
E01003601,True,3486.3659,retained,0
E01003602,True,472.65016,retained,1
E01003603,True,458.60215,retained,3
E01003604,True,124.73602,retained,3
E01003605,True,1481.58553,retained,0
E01003607,True,500.00585,retained,3
E01003611,True,444.36007,retained,0
E01003615,True,514.34887,retained,0
E01003616,True,898.3961300000001,retained,0
E01003618,True,180.33063,retained,4
E01003619,True,3217.01671,retained,0
E01003622,True,756.44986,retained,0
E01003623,True,135.61823,retained,3
E01003630,True,2865.84445,retained,0
E01003631,False,25.86251,at_least_one_direction_below_36,-1
E01003633,False,22.12472,at_least_one_direction_below_36,-1
E01003635,True,461.50829,retained,1
E01003636,True,1371.74275,retained,0
E01003638,False,26.33218,at_least_one_direction_below_36,-1
E01003639,True,47.53271,retained,3
E01003640,True,423.83272,retained,3
E01003641,True,752.6958,retained,0
E01003643,True,128.18788,retained,1
E01003644,False,22.46579,at_least_one_direction_below_36,-1
E01003645,True,169.98774,retained,3
E01003646,True,62.23439,retained,4
E01003647,True,622.19219,retained,0
E01003648,True,207.56666,retained,1
E01003650,True,223.91266,retained,4
E01003651,True,216.43887,retained,1
E01003653,True,979.4525,retained,0
E01003654,False,24.07296,at_least_one_direction_below_36,-1
E01003655,True,295.07628,retained,0
E01003656,True,59.1551,retained,3
E01003657,True,218.21497,retained,3
E01003658,False,14.68233,at_least_one_direction_below_36,-1
E01003659,True,146.01982999999998,retained,3
E01003660,False,4.291829999999999,at_least_one_direction_below_36,-1
E01003661,True,44.87829,retained,3
E01003662,True,1604.46076,retained,0
E01003663,True,202.39308,retained,3
E01003665,True,73.32505,retained,3
E01003666,False,6.09453,at_least_one_direction_below_36,-1
E01003668,True,45.84839,retained,3
E01003670,True,136.95381,retained,3
E01003672,True,283.2949,retained,0
E01003673,True,391.42543,retained,0
E01003674,True,269.98294,retained,2
E01003675,True,616.8113,retained,0
E01003676,False,0.3296499999999999,at_least_one_direction_below_36,-1
E01003677,True,70.11564,retained,3
E01003679,False,12.05618,at_least_one_direction_below_36,-1
E01003680,True,56.07575,retained,3
E01003681,True,469.37135,retained,0
E01003684,True,216.24794,retained,1
E01003686,True,357.27024,retained,0
E01003689,True,5714.9331,retained,0
E01003690,True,3844.67697,retained,0
E01003692,True,188.59815,retained,0
E01003693,True,132.53595,retained,3
E01003694,True,106.17369,retained,3
E01003695,True,278.42983,retained,3
E01003696,True,231.9951,retained,1
E01003699,False,7.132229999999999,at_least_one_direction_below_36,-1
E01003700,True,283.13293,retained,0
E01003701,True,1713.34282,retained,0
E01003702,True,146.51403,retained,1
E01003703,False,25.0808,at_least_one_direction_below_36,-1
E01003704,True,355.58408,retained,0
E01003705,True,168.18438,retained,2
E01003706,True,105.07646,retained,2
E01003707,False,6.59133,at_least_one_direction_below_36,-1
E01003708,True,117.93104,retained,1
E01003709,True,121.29714,retained,1
E01003710,True,272.5607,retained,1
E01003711,True,775.46696,retained,0
E01003713,True,121.35466,retained,1
E01003714,True,147.61622,retained,1
E01003715,True,294.82661,retained,1
E01003716,True,72.85548,retained,3
E01003719,True,1767.4201,retained,0
E01003720,True,641.63097,retained,1
E01003721,True,882.17404,retained,0
E01003722,True,257.3561,retained,3
E01003723,True,55.22047,retained,3
E01003724,True,68.67705,retained,3
E01003726,True,113.03659,retained,3
E01003727,False,6.63108,at_least_one_direction_below_36,-1
E01003729,True,1113.98456,retained,0
E01003733,True,642.94391,retained,0
E01003734,True,706.22103,retained,0
E01003735,True,495.0826,retained,0
E01003737,False,20.38353,at_least_one_direction_below_36,-1
E01003738,True,1055.57868,retained,0
E01003739,True,343.43132,retained,3
E01003740,True,369.96582,retained,3
E01003741,True,305.70818,retained,0
E01003743,True,166.35493,retained,2
E01003744,True,38.71674,retained,3
E01003746,True,276.61867,retained,2
E01003750,True,484.03183,retained,0
E01003751,True,245.33594,retained,3
E01003752,True,48.29856,retained,3
E01003754,True,234.69023,retained,3
E01003755,True,983.24913,retained,0
E01003756,True,235.12222,retained,3
E01003759,False,23.00416,at_least_one_direction_below_36,-1
E01003760,True,118.33191,retained,3
E01003761,True,105.30244,retained,3
E01003762,True,52.96257,retained,1
E01003763,True,387.01699,retained,1
E01003764,True,683.17099,retained,0
E01003765,True,314.20861,retained,2
E01003767,True,998.8374,retained,0
E01003769,True,1036.26425,retained,0
E01003770,True,852.05251,retained,2
E01003771,True,112.95046,retained,3
E01003773,True,532.11379,retained,0
E01003774,True,36.54929,retained,3
E01003775,True,50.88315,retained,3
E01003776,True,59.10177,retained,4
E01003777,False,21.06819,at_least_one_direction_below_36,-1
E01003778,True,637.11641,retained,0
E01003779,True,39.28592,retained,4
E01003781,True,964.67808,retained,0
E01003782,True,51.13117,retained,3
E01003783,True,3544.29511,retained,0
E01003787,False,8.332749999999999,at_least_one_direction_below_36,-1
E01003788,True,357.85766,retained,0
E01003789,True,904.15791,retained,0
E01003791,True,165.69055,retained,1
E01003792,True,229.20268,retained,3
E01003793,True,186.5668,retained,3
E01003795,False,10.03787,at_least_one_direction_below_36,-1
E01003796,False,28.1287,at_least_one_direction_below_36,-1
E01003797,False,13.02314,at_least_one_direction_below_36,-1
E01003798,True,205.90811,retained,2
E01003799,True,764.81503,retained,0
E01003800,True,116.42609,retained,3
E01003801,True,871.00237,retained,0
E01003804,True,298.79107,retained,1
E01003807,True,585.84948,retained,0
E01003808,True,194.81378,retained,1
E01003809,True,209.80442,retained,0
E01003810,True,52.53328,retained,1
E01003811,True,48.44722,retained,1
E01003812,True,576.82484,retained,0
E01003814,True,418.49335,retained,0
E01003815,True,797.3918,retained,3
E01003816,True,489.24378,retained,3
E01003817,True,580.09075,retained,2
E01003818,True,91.19245,retained,3
E01003820,True,62.85984,retained,3
E01003821,True,216.15017,retained,3
E01003822,True,91.91961,retained,2
E01003823,True,783.43767,retained,0
E01003824,True,104.7136,retained,1
E01003825,False,27.36872,at_least_one_direction_below_36,-1
E01003826,False,6.087109999999999,at_least_one_direction_below_36,-1
E01003827,True,336.79384,retained,3
E01003828,True,148.74931999999998,retained,3
E01003829,True,247.1412,retained,1
E01003830,True,150.33399,retained,3
E01003831,True,43.45947,retained,1
E01003832,False,5.428049999999999,at_least_one_direction_below_36,-1
E01003833,True,197.26272,retained,2
E01003834,True,677.86652,retained,3
E01003836,True,158.77774,retained,2
E01003837,True,119.80262,retained,2
E01003838,True,265.86796,retained,2
E01003839,True,75.84136,retained,1
E01003840,True,135.53593,retained,1
E01003841,True,400.79089,retained,1
E01003842,True,35.19481,retained,3
E01003843,True,79.16776,retained,1
E01003844,True,277.51428,retained,3
E01003845,True,137.91208999999998,retained,3
E01003846,False,2.66996,at_least_one_direction_below_36,-1
E01003847,True,573.71647,retained,0
E01003848,True,135.02203,retained,4
E01003849,False,21.60146,at_least_one_direction_below_36,-1
E01003852,True,1069.61306,retained,0
E01003853,False,9.84317,at_least_one_direction_below_36,-1
E01003854,True,411.37845,retained,2
E01003855,True,367.64012,retained,0
E01003856,True,380.34544,retained,3
E01003857,True,507.58258,retained,0
E01003859,True,188.46613,retained,3
E01003860,True,388.86866,retained,4
E01003861,True,441.89017,retained,3
E01003862,True,212.61172,retained,3
E01003866,True,112.95872,retained,3
E01003867,True,269.32602,retained,0
E01003868,True,346.10562,retained,3
E01003869,True,61.13895,retained,3
E01003870,True,120.348,retained,2
E01003871,True,91.89982,retained,3
E01003872,True,110.8019,retained,3
E01003874,True,183.26819,retained,0
E01003875,True,373.86298,retained,3
E01003876,True,9148.71732,retained,0
E01003877,True,58.88607,retained,3
E01003878,True,136.02029000000002,retained,3
E01003880,True,574.97389,retained,3
E01003881,True,245.23906,retained,2
E01003882,True,1711.7592,retained,0
E01003885,True,785.1716,retained,0
E01003886,True,578.05365,retained,0
E01003887,True,343.35708,retained,0
E01003888,True,1581.5034,retained,0
E01003889,False,15.27037,at_least_one_direction_below_36,-1
E01003890,True,115.2233,retained,4
E01003891,True,470.48752,retained,3
E01003893,True,897.44229,retained,0
E01003894,True,376.27668,retained,3
E01003895,True,326.31974,retained,3
E01003896,True,1274.04179,retained,3
E01003897,True,1135.28787,retained,0
E01003898,True,181.08551,retained,3
E01003899,True,156.85493,retained,1
E01003900,True,570.94843,retained,0
E01003903,True,203.14305,retained,2
E01003904,True,141.85531,retained,3
E01003905,True,544.85826,retained,0
E01003906,True,56.49328,retained,2
E01003907,False,8.376249999999999,at_least_one_direction_below_36,-1
E01003908,False,6.714639999999999,at_least_one_direction_below_36,-1
E01003909,True,134.68314,retained,3
E01003911,True,2088.68817,retained,0
E01003912,True,384.58441,retained,0
E01003916,True,924.05383,retained,0
E01003919,True,2123.06653,retained,0
E01003920,True,2325.76309,retained,0
E01003921,True,5014.65267,retained,0
E01003922,True,7447.85896,retained,0
E01003924,True,1037.25032,retained,0
E01003926,True,147.04422,retained,1
E01003929,True,496.31834,retained,4
E01003930,True,1249.31825,retained,0
E01003932,True,18380.01564,retained,0
E01003933,True,8931.10491,retained,0
E01003934,True,792.96965,retained,4
E01003936,True,146.07499,retained,4
E01003938,True,128.71283,retained,3
E01003939,True,3040.46391,retained,0
E01003941,True,1596.89754,retained,0
E01003942,True,999.30992,retained,0
E01003945,True,128.52689,retained,3
E01003946,True,620.24312,retained,0
E01003947,True,77.57174,retained,3
E01003948,True,326.48178,retained,1
E01003949,True,858.55439,retained,0
E01003950,True,914.711,retained,0
E01003951,True,367.9905,retained,0
E01003952,True,1178.79879,retained,0
E01003953,True,1516.29821,retained,0
E01003954,True,87.00536,retained,3
E01003955,True,174.64972,retained,1
E01003957,True,185.47031,retained,1
E01003958,True,666.15999,retained,0
E01003960,True,1300.34606,retained,0
E01003961,True,3598.32412,retained,0
E01003966,True,4427.38882,retained,0
E01003969,True,3439.38547,retained,0
E01003975,True,118.08699,retained,3
E01003976,True,573.15598,retained,0
E01003977,True,218.66097,retained,1
E01003979,True,560.36775,retained,0
E01003980,True,53.74942,retained,3
E01003981,True,2656.38259,retained,0
E01003983,True,145.87974,retained,3
E01003984,True,2315.56643,retained,0
E01003986,True,331.78588,retained,0
E01003987,True,37.363,retained,3
E01003988,False,0.0,at_least_one_direction_below_36,-1
E01003989,True,1763.72951,retained,0
E01003990,True,322.82506,retained,0
E01003991,False,10.65411,at_least_one_direction_below_36,-1
E01003993,True,358.02177,retained,0
E01003994,True,2441.90529,retained,0
E01003997,False,21.28067,at_least_one_direction_below_36,-1
E01003999,True,45.48591,retained,3
E01004000,True,174.94288,retained,3
E01004001,True,288.98232,retained,0
E01004002,True,75.25502,retained,3
E01004003,True,49.68326,retained,3
E01004004,True,679.16201,retained,0
E01004005,True,1630.21008,retained,0
E01004008,True,1170.49629,retained,0
E01004010,True,5990.15358,retained,0
E01004012,True,246.38939,retained,1
E01004013,True,1231.87648,retained,0
E01004014,True,624.01703,retained,0
E01004015,True,1058.36817,retained,0
E01004016,True,271.03089,retained,0
E01004017,True,370.42108,retained,0
E01004018,True,114.22484,retained,2
E01004019,True,84.12394,retained,3
E01004020,True,437.36693,retained,0
E01004021,True,176.34011999999998,retained,3
E01004023,True,1544.62205,retained,0
E01004024,True,150.66929,retained,3
E01004028,True,903.2249,retained,0
E01004031,True,6292.99683,retained,0
E01004033,True,336.07648,retained,0
E01004034,True,297.51242,retained,1
E01004035,True,234.58954,retained,0
E01004036,True,103.85038,retained,4
E01004037,True,459.18229,retained,1
E01004038,True,119.14003,retained,1
E01004040,True,285.3376,retained,3
E01004042,True,1010.46443,retained,0
E01004044,True,81.99792000000001,retained,3
E01004045,False,28.3132,at_least_one_direction_below_36,-1
E01004046,True,181.82021,retained,2
E01004047,True,583.99416,retained,0
E01004048,True,1097.06183,retained,0
E01004049,True,279.09514,retained,1
E01004050,True,103.35385,retained,1
E01004051,True,1714.63804,retained,3
E01004052,True,430.94342,retained,4
E01004053,True,232.99435,retained,2
E01004054,True,44.21255,retained,1
E01004055,True,52.50545,retained,1
E01004056,True,270.76627,retained,2
E01004057,True,165.57443,retained,1
E01004059,True,401.24421,retained,0
E01004060,True,1076.37845,retained,0
E01004061,False,18.18716,at_least_one_direction_below_36,-1
E01004062,True,3339.06652,retained,0
E01004063,True,2809.34568,retained,0
E01004064,True,1409.03157,retained,0
E01004067,True,7546.65072,retained,0
E01004069,True,277.92645,retained,3
E01004070,True,453.4727,retained,3
E01004071,True,195.12271,retained,1
E01004072,True,378.58007,retained,3
E01004073,True,145.97591,retained,1
E01004074,True,1049.96222,retained,0
E01004075,True,60.47214,retained,3
E01004076,True,406.07089,retained,3
E01004077,True,304.11094,retained,3
E01004078,False,19.67769,at_least_one_direction_below_36,-1
E01004080,True,57.2211,retained,3
